date,station,team,defects,items,defect_rate
2022-02-22,S05,B,18.0,179,0.1005586592178771
2022-02-22,S09,A,18.0,179,0.1005586592178771
2022-02-22,S10,A,18.0,197,0.09137055837563451
2022-02-22,S05,C,17.0,185,0.0918918918918919
2022-02-22,S01,B,16.0,172,0.09302325581395349
2022-02-22,S03,B,15.0,205,0.07317073170731707
2022-02-22,S02,A,15.0,190,0.07894736842105263
2022-02-22,S05,A,15.0,192,0.078125
2022-02-22,S01,C,15.0,189,0.07936507936507936
2022-02-22,S01,A,14.0,152,0.09210526315789473
2022-02-22,S04,A,14.0,181,0.07734806629834254
2022-02-22,S03,C,14.0,229,0.0611353711790393
2022-02-22,S06,B,14.0,178,0.07865168539325842
2022-02-22,S08,B,14.0,204,0.06862745098039216
2022-02-22,S06,A,13.0,143,0.09090909090909091
2022-02-22,S02,C,13.0,174,0.07471264367816093
2022-02-22,S07,A,13.0,152,0.08552631578947369
2022-02-22,S08,A,12.0,183,0.06557377049180328
2022-02-22,S07,B,12.0,158,0.0759493670886076
2022-02-22,S04,B,12.0,169,0.07100591715976332
2022-02-22,S07,C,11.0,145,0.07586206896551724
2022-02-22,S09,B,11.0,198,0.05555555555555555
2022-02-22,S06,C,10.0,180,0.05555555555555555
2022-02-22,S10,B,10.0,157,0.06369426751592357
2022-02-22,S02,B,9.0,151,0.059602649006622516
2022-02-23,S09,A,26.0,217,0.11981566820276497
2022-02-23,S09,B,18.0,190,0.09473684210526316
2022-02-23,S07,C,17.0,173,0.09826589595375723
2022-02-23,S01,B,16.0,187,0.0855614973262032
2022-02-23,S03,A,16.0,155,0.1032258064516129
2022-02-23,S08,C,16.0,179,0.0893854748603352
2022-02-23,S05,C,16.0,164,0.0975609756097561
2022-02-23,S04,A,16.0,125,0.128
2022-02-23,S02,A,15.0,182,0.08241758241758242
2022-02-23,S06,B,15.0,149,0.10067114093959731
2022-02-23,S03,B,15.0,166,0.09036144578313253
2022-02-23,S05,A,15.0,174,0.08620689655172414
2022-02-23,S09,C,15.0,157,0.09554140127388536
2022-02-23,S08,A,14.0,143,0.0979020979020979
2022-02-23,S04,C,14.0,157,0.08917197452229299
2022-02-23,S04,B,13.0,154,0.08441558441558442
2022-02-23,S03,C,13.0,175,0.07428571428571429
2022-02-23,S07,A,13.0,160,0.08125
2022-02-23,S06,A,12.0,153,0.0784313725490196
2022-02-23,S10,C,12.0,177,0.06779661016949153
2022-02-23,S01,A,12.0,181,0.06629834254143646
2022-02-23,S02,B,12.0,128,0.09375
2022-02-23,S05,B,11.0,160,0.06875
2022-02-23,S01,C,11.0,154,0.07142857142857142
2022-02-23,S06,C,9.0,155,0.05806451612903226
2022-02-23,S10,A,9.0,161,0.055900621118012424
2022-02-23,S02,C,8.0,189,0.042328042328042326
2022-02-23,S07,B,8.0,164,0.04878048780487805
2022-02-23,S10,B,6.0,152,0.039473684210526314
2022-02-23,S08,B,5.0,144,0.034722222222222224
2022-02-24,S05,A,21.0,216,0.09722222222222222
2022-02-24,S03,C,20.0,194,0.10309278350515463
2022-02-24,S03,B,20.0,232,0.08620689655172414
2022-02-24,S07,C,20.0,185,0.10810810810810811
2022-02-24,S02,C,19.0,159,0.11949685534591195
2022-02-24,S04,A,19.0,192,0.09895833333333333
2022-02-24,S09,C,19.0,175,0.10857142857142857
2022-02-24,S08,A,18.0,205,0.08780487804878048
2022-02-24,S08,B,18.0,202,0.0891089108910891
2022-02-24,S09,B,18.0,182,0.0989010989010989
2022-02-24,S06,C,18.0,174,0.10344827586206896
2022-02-24,S02,B,17.0,144,0.11805555555555555
2022-02-24,S10,B,17.0,181,0.09392265193370165
2022-02-24,S01,C,16.0,174,0.09195402298850575
2022-02-24,S07,B,16.0,182,0.08791208791208792
2022-02-24,S03,A,16.0,192,0.08333333333333333
2022-02-24,S06,B,16.0,166,0.0963855421686747
2022-02-24,S10,C,16.0,190,0.08421052631578947
2022-02-24,S06,A,16.0,209,0.07655502392344497
2022-02-24,S08,C,15.0,170,0.08823529411764706
2022-02-24,S09,A,14.0,193,0.07253886010362694
2022-02-24,S02,A,14.0,156,0.08974358974358974
2022-02-24,S05,C,14.0,181,0.07734806629834254
2022-02-24,S10,A,13.0,156,0.08333333333333333
2022-02-24,S04,C,13.0,191,0.06806282722513089
2022-02-24,S04,B,11.0,202,0.054455445544554455
2022-02-24,S01,B,11.0,171,0.06432748538011696
2022-02-24,S05,B,11.0,196,0.05612244897959184
2022-02-24,S01,A,10.0,181,0.055248618784530384
2022-02-24,S07,A,7.0,146,0.04794520547945205
2022-02-25,S04,C,24.0,183,0.13114754098360656
2022-02-25,S05,C,21.0,171,0.12280701754385964
2022-02-25,S03,A,20.0,170,0.11764705882352941
2022-02-25,S07,B,19.0,178,0.10674157303370786
2022-02-25,S09,A,18.0,169,0.10650887573964497
2022-02-25,S03,C,17.0,157,0.10828025477707007
2022-02-25,S04,B,17.0,184,0.09239130434782608
2022-02-25,S05,A,17.0,142,0.11971830985915492
2022-02-25,S06,C,17.0,194,0.08762886597938144
2022-02-25,S06,A,16.0,184,0.08695652173913043
2022-02-25,S06,B,16.0,182,0.08791208791208792
2022-02-25,S10,A,16.0,161,0.09937888198757763
2022-02-25,S10,C,15.0,159,0.09433962264150944
2022-02-25,S08,C,14.0,175,0.08
2022-02-25,S04,A,14.0,165,0.08484848484848485
2022-02-25,S07,C,14.0,157,0.08917197452229299
2022-02-25,S03,B,14.0,146,0.0958904109589041
2022-02-25,S02,A,13.0,165,0.07878787878787878
2022-02-25,S08,B,13.0,173,0.07514450867052024
2022-02-25,S01,A,13.0,153,0.08496732026143791
2022-02-25,S02,C,13.0,194,0.06701030927835051
2022-02-25,S01,B,12.0,169,0.07100591715976332
2022-02-25,S02,B,12.0,162,0.07407407407407407
2022-02-25,S01,C,11.0,159,0.06918238993710692
2022-02-25,S05,B,11.0,144,0.0763888888888889
2022-02-25,S10,B,11.0,147,0.07482993197278912
2022-02-25,S08,A,11.0,155,0.07096774193548387
2022-02-25,S07,A,11.0,181,0.06077348066298342
2022-02-25,S09,C,9.0,167,0.05389221556886228
2022-02-25,S09,B,8.0,136,0.058823529411764705
2022-02-26,S06,B,26.0,205,0.12682926829268293
2022-02-26,S03,B,24.0,213,0.11267605633802817
2022-02-26,S07,A,24.0,197,0.1218274111675127
2022-02-26,S06,C,21.0,175,0.12
2022-02-26,S10,A,20.0,204,0.09803921568627451
2022-02-26,S04,C,20.0,177,0.11299435028248588
2022-02-26,S10,B,20.0,205,0.0975609756097561
2022-02-26,S01,B,19.0,197,0.09644670050761421
2022-02-26,S08,B,19.0,208,0.09134615384615384
2022-02-26,S06,A,18.0,189,0.09523809523809523
2022-02-26,S03,A,17.0,170,0.1
2022-02-26,S09,C,17.0,186,0.0913978494623656
2022-02-26,S03,C,17.0,179,0.09497206703910614
2022-02-26,S10,C,15.0,197,0.07614213197969544
2022-02-26,S07,C,14.0,190,0.07368421052631578
2022-02-26,S04,B,14.0,195,0.07179487179487179
2022-02-26,S08,C,14.0,199,0.07035175879396985
2022-02-26,S01,C,14.0,145,0.09655172413793103
2022-02-26,S09,A,13.0,198,0.06565656565656566
2022-02-26,S05,A,13.0,193,0.06735751295336788
2022-02-26,S05,B,12.0,218,0.05504587155963303
2022-02-26,S07,B,12.0,181,0.06629834254143646
2022-02-26,S09,B,12.0,162,0.07407407407407407
2022-02-26,S05,C,12.0,197,0.06091370558375635
2022-02-26,S01,A,12.0,186,0.06451612903225806
2022-02-26,S02,A,11.0,159,0.06918238993710692
2022-02-26,S08,A,9.0,180,0.05
2022-02-26,S02,B,8.0,156,0.05128205128205128
2022-02-26,S02,C,7.0,154,0.045454545454545456
2022-02-26,S04,A,4.0,184,0.021739130434782608
2022-02-27,S09,B,20.0,203,0.09852216748768473
2022-02-27,S08,B,19.0,204,0.09313725490196079
2022-02-27,S07,B,18.0,191,0.09424083769633508
2022-02-27,S10,C,18.0,229,0.07860262008733625
2022-02-27,S01,B,17.0,203,0.08374384236453201
2022-02-27,S06,B,15.0,173,0.08670520231213873
2022-02-27,S06,C,15.0,178,0.08426966292134831
2022-02-27,S01,A,15.0,175,0.08571428571428572
2022-02-27,S07,C,15.0,182,0.08241758241758242
2022-02-27,S03,B,14.0,193,0.07253886010362694
2022-02-27,S08,C,14.0,178,0.07865168539325842
2022-02-27,S10,B,14.0,149,0.09395973154362416
2022-02-27,S03,C,14.0,170,0.08235294117647059
2022-02-27,S08,A,14.0,201,0.06965174129353234
2022-02-27,S10,A,14.0,223,0.06278026905829596
2022-02-27,S04,C,14.0,178,0.07865168539325842
2022-02-27,S09,A,13.0,195,0.06666666666666667
2022-02-27,S02,B,13.0,175,0.07428571428571429
2022-02-27,S04,A,13.0,149,0.087248322147651
2022-02-27,S09,C,13.0,185,0.07027027027027027
2022-02-27,S04,B,13.0,185,0.07027027027027027
2022-02-27,S03,A,13.0,194,0.06701030927835051
2022-02-27,S06,A,13.0,172,0.0755813953488372
2022-02-27,S02,C,12.0,184,0.06521739130434782
2022-02-27,S01,C,12.0,185,0.06486486486486487
2022-02-27,S02,A,12.0,161,0.07453416149068323
2022-02-27,S07,A,11.0,175,0.06285714285714286
2022-02-27,S05,A,10.0,165,0.06060606060606061
2022-02-27,S05,C,8.0,157,0.050955414012738856
2022-02-27,S05,B,8.0,163,0.049079754601226995
2022-02-28,S03,A,24.0,195,0.12307692307692308
2022-02-28,S04,C,21.0,178,0.11797752808988764
2022-02-28,S05,B,20.0,172,0.11627906976744186
2022-02-28,S08,C,20.0,199,0.10050251256281408
2022-02-28,S01,C,20.0,184,0.10869565217391304
2022-02-28,S02,B,20.0,216,0.09259259259259259
2022-02-28,S02,A,18.0,206,0.08737864077669903
2022-02-28,S09,A,16.0,156,0.10256410256410256
2022-02-28,S03,C,15.0,195,0.07692307692307693
2022-02-28,S07,C,14.0,193,0.07253886010362694
2022-02-28,S01,B,14.0,156,0.08974358974358974
2022-02-28,S10,C,14.0,197,0.07106598984771574
2022-02-28,S04,B,14.0,159,0.0880503144654088
2022-02-28,S10,B,14.0,159,0.0880503144654088
2022-02-28,S09,B,13.0,145,0.0896551724137931
2022-02-28,S03,B,12.0,180,0.06666666666666667
2022-02-28,S10,A,12.0,194,0.061855670103092786
2022-02-28,S04,A,12.0,165,0.07272727272727272
2022-02-28,S02,C,12.0,221,0.05429864253393665
2022-02-28,S05,A,12.0,168,0.07142857142857142
2022-02-28,S07,A,12.0,197,0.06091370558375635
2022-02-28,S06,B,11.0,139,0.07913669064748201
2022-02-28,S09,C,11.0,138,0.07971014492753623
2022-02-28,S05,C,11.0,140,0.07857142857142857
2022-02-28,S08,A,10.0,169,0.05917159763313609
2022-02-28,S01,A,10.0,210,0.047619047619047616
2022-02-28,S06,C,10.0,136,0.07352941176470588
2022-02-28,S08,B,10.0,162,0.06172839506172839
2022-02-28,S07,B,9.0,159,0.05660377358490566
2022-02-28,S06,A,9.0,168,0.05357142857142857
2022-03-01,S07,A,21.0,211,0.0995260663507109
2022-03-01,S09,B,21.0,184,0.11413043478260869
2022-03-01,S03,B,20.0,176,0.11363636363636363
2022-03-01,S06,B,18.0,206,0.08737864077669903
2022-03-01,S09,A,17.0,182,0.09340659340659341
2022-03-01,S08,A,17.0,204,0.08333333333333333
2022-03-01,S10,B,15.0,166,0.09036144578313253
2022-03-01,S07,C,15.0,201,0.07462686567164178
2022-03-01,S07,B,15.0,180,0.08333333333333333
2022-03-01,S02,B,14.0,187,0.0748663101604278
2022-03-01,S09,C,14.0,179,0.0782122905027933
2022-03-01,S01,B,14.0,137,0.10218978102189781
2022-03-01,S03,A,13.0,192,0.06770833333333333
2022-03-01,S04,A,13.0,163,0.07975460122699386
2022-03-01,S04,C,13.0,182,0.07142857142857142
2022-03-01,S06,C,13.0,194,0.06701030927835051
2022-03-01,S01,A,12.0,156,0.07692307692307693
2022-03-01,S06,A,12.0,187,0.06417112299465241
2022-03-01,S02,A,12.0,159,0.07547169811320754
2022-03-01,S02,C,12.0,162,0.07407407407407407
2022-03-01,S05,C,11.0,157,0.07006369426751592
2022-03-01,S05,B,11.0,144,0.0763888888888889
2022-03-01,S10,C,11.0,184,0.059782608695652176
2022-03-01,S04,B,10.0,164,0.06097560975609756
2022-03-01,S08,B,10.0,147,0.06802721088435375
2022-03-01,S10,A,10.0,163,0.06134969325153374
2022-03-01,S01,C,9.0,162,0.05555555555555555
2022-03-01,S03,C,9.0,146,0.06164383561643835
2022-03-01,S08,C,8.0,151,0.052980132450331126
2022-03-01,S05,A,4.0,129,0.031007751937984496
2022-03-02,S06,C,21.0,208,0.10096153846153846
2022-03-02,S10,C,20.0,168,0.11904761904761904
2022-03-02,S01,B,18.0,201,0.08955223880597014
2022-03-02,S03,B,18.0,178,0.10112359550561797
2022-03-02,S08,A,18.0,163,0.11042944785276074
2022-03-02,S03,C,18.0,170,0.10588235294117647
2022-03-02,S08,C,17.0,190,0.08947368421052632
2022-03-02,S03,A,17.0,157,0.10828025477707007
2022-03-02,S04,A,17.0,195,0.08717948717948718
2022-03-02,S10,B,16.0,152,0.10526315789473684
2022-03-02,S02,A,16.0,178,0.0898876404494382
2022-03-02,S02,B,16.0,167,0.09580838323353294
2022-03-02,S04,C,16.0,194,0.08247422680412371
2022-03-02,S06,A,16.0,205,0.07804878048780488
2022-03-02,S01,A,16.0,205,0.07804878048780488
2022-03-02,S07,B,15.0,164,0.09146341463414634
2022-03-02,S09,B,15.0,187,0.08021390374331551
2022-03-02,S04,B,14.0,159,0.0880503144654088
2022-03-02,S01,C,14.0,178,0.07865168539325842
2022-03-02,S05,C,14.0,184,0.07608695652173914
2022-03-02,S10,A,13.0,144,0.09027777777777778
2022-03-02,S09,A,12.0,189,0.06349206349206349
2022-03-02,S09,C,12.0,189,0.06349206349206349
2022-03-02,S05,A,12.0,203,0.059113300492610835
2022-03-02,S07,A,12.0,137,0.08759124087591241
2022-03-02,S07,C,10.0,141,0.07092198581560284
2022-03-02,S08,B,10.0,164,0.06097560975609756
2022-03-02,S02,C,9.0,146,0.06164383561643835
2022-03-02,S06,B,9.0,147,0.061224489795918366
2022-03-02,S05,B,7.0,168,0.041666666666666664
2022-03-03,S08,C,21.0,223,0.09417040358744394
2022-03-03,S08,A,21.0,225,0.09333333333333334
2022-03-03,S04,B,19.0,191,0.09947643979057591
2022-03-03,S05,A,18.0,153,0.11764705882352941
2022-03-03,S10,C,18.0,239,0.07531380753138076
2022-03-03,S02,A,17.0,193,0.08808290155440414
2022-03-03,S06,C,17.0,199,0.08542713567839195
2022-03-03,S04,A,17.0,191,0.08900523560209424
2022-03-03,S06,B,17.0,195,0.08717948717948718
2022-03-03,S10,B,16.0,210,0.0761904761904762
2022-03-03,S02,C,16.0,208,0.07692307692307693
2022-03-03,S05,B,15.0,153,0.09803921568627451
2022-03-03,S04,C,14.0,188,0.07446808510638298
2022-03-03,S03,A,14.0,237,0.05907172995780591
2022-03-03,S01,A,14.0,209,0.06698564593301436
2022-03-03,S05,C,14.0,163,0.08588957055214724
2022-03-03,S02,B,14.0,244,0.05737704918032787
2022-03-03,S09,C,14.0,169,0.08284023668639054
2022-03-03,S06,A,13.0,162,0.08024691358024691
2022-03-03,S09,A,13.0,178,0.07303370786516854
2022-03-03,S10,A,13.0,188,0.06914893617021277
2022-03-03,S01,C,12.0,183,0.06557377049180328
2022-03-03,S08,B,12.0,168,0.07142857142857142
2022-03-03,S07,C,12.0,187,0.06417112299465241
2022-03-03,S03,B,11.0,149,0.0738255033557047
2022-03-03,S09,B,10.0,135,0.07407407407407407
2022-03-03,S03,C,10.0,157,0.06369426751592357
2022-03-03,S07,B,9.0,172,0.05232558139534884
2022-03-03,S01,B,9.0,181,0.049723756906077346
2022-03-03,S07,A,5.0,157,0.03184713375796178
2022-03-04,S08,C,23.0,221,0.10407239819004525
2022-03-04,S06,C,22.0,171,0.1286549707602339
2022-03-04,S02,C,21.0,232,0.09051724137931035
2022-03-04,S02,B,20.0,211,0.0947867298578199
2022-03-04,S04,C,19.0,203,0.09359605911330049
2022-03-04,S09,C,18.0,183,0.09836065573770492
2022-03-04,S02,A,18.0,179,0.1005586592178771
2022-03-04,S08,B,18.0,186,0.0967741935483871
2022-03-04,S07,C,17.0,194,0.08762886597938144
2022-03-04,S06,B,17.0,181,0.09392265193370165
2022-03-04,S01,A,17.0,207,0.0821256038647343
2022-03-04,S06,A,15.0,206,0.07281553398058252
2022-03-04,S01,B,14.0,197,0.07106598984771574
2022-03-04,S03,B,14.0,141,0.09929078014184398
2022-03-04,S07,B,14.0,165,0.08484848484848485
2022-03-04,S08,A,13.0,195,0.06666666666666667
2022-03-04,S10,B,13.0,203,0.06403940886699508
2022-03-04,S10,C,13.0,192,0.06770833333333333
2022-03-04,S09,B,12.0,209,0.05741626794258373
2022-03-04,S10,A,12.0,195,0.06153846153846154
2022-03-04,S05,B,12.0,155,0.07741935483870968
2022-03-04,S04,A,12.0,147,0.08163265306122448
2022-03-04,S05,A,12.0,148,0.08108108108108109
2022-03-04,S01,C,11.0,166,0.06626506024096386
2022-03-04,S07,A,11.0,165,0.06666666666666667
2022-03-04,S05,C,11.0,153,0.0718954248366013
2022-03-04,S04,B,10.0,174,0.05747126436781609
2022-03-04,S09,A,10.0,184,0.05434782608695652
2022-03-04,S03,C,8.0,145,0.05517241379310345
2022-03-04,S03,A,8.0,145,0.05517241379310345
2022-03-05,S03,C,27.0,219,0.1232876712328767
2022-03-05,S08,A,25.0,179,0.13966480446927373
2022-03-05,S04,C,23.0,184,0.125
2022-03-05,S03,B,23.0,191,0.12041884816753927
2022-03-05,S08,B,21.0,214,0.09813084112149532
2022-03-05,S09,C,21.0,230,0.09130434782608696
2022-03-05,S07,C,21.0,191,0.1099476439790576
2022-03-05,S05,B,19.0,184,0.10326086956521739
2022-03-05,S07,B,18.0,205,0.08780487804878048
2022-03-05,S09,A,18.0,193,0.09326424870466321
2022-03-05,S03,A,16.0,179,0.0893854748603352
2022-03-05,S09,B,15.0,207,0.07246376811594203
2022-03-05,S04,B,15.0,182,0.08241758241758242
2022-03-05,S06,C,15.0,190,0.07894736842105263
2022-03-05,S08,C,14.0,168,0.08333333333333333
2022-03-05,S06,B,14.0,174,0.08045977011494253
2022-03-05,S10,C,14.0,157,0.08917197452229299
2022-03-05,S10,B,11.0,158,0.06962025316455696
2022-03-05,S01,B,11.0,159,0.06918238993710692
2022-03-05,S05,A,11.0,191,0.05759162303664921
2022-03-05,S01,A,10.0,181,0.055248618784530384
2022-03-05,S01,C,10.0,191,0.05235602094240838
2022-03-05,S04,A,10.0,196,0.05102040816326531
2022-03-05,S02,A,10.0,184,0.05434782608695652
2022-03-05,S07,A,10.0,152,0.06578947368421052
2022-03-05,S02,B,9.0,170,0.052941176470588235
2022-03-05,S05,C,9.0,184,0.04891304347826087
2022-03-05,S02,C,9.0,171,0.05263157894736842
2022-03-05,S10,A,8.0,146,0.0547945205479452
2022-03-05,S06,A,6.0,165,0.03636363636363636
2022-03-06,S02,A,31.0,217,0.14285714285714285
2022-03-06,S07,C,24.0,185,0.12972972972972974
2022-03-06,S10,A,22.0,213,0.10328638497652583
2022-03-06,S02,B,22.0,235,0.09361702127659574
2022-03-06,S07,B,20.0,168,0.11904761904761904
2022-03-06,S09,A,18.0,172,0.10465116279069768
2022-03-06,S09,B,18.0,214,0.08411214953271028
2022-03-06,S04,A,17.0,194,0.08762886597938144
2022-03-06,S08,C,17.0,185,0.0918918918918919
2022-03-06,S06,C,17.0,198,0.08585858585858586
2022-03-06,S01,B,16.0,155,0.1032258064516129
2022-03-06,S06,B,16.0,182,0.08791208791208792
2022-03-06,S04,C,15.0,162,0.09259259259259259
2022-03-06,S03,C,14.0,176,0.07954545454545454
2022-03-06,S07,A,14.0,191,0.07329842931937172
2022-03-06,S04,B,14.0,198,0.0707070707070707
2022-03-06,S03,B,13.0,175,0.07428571428571429
2022-03-06,S05,C,13.0,211,0.061611374407582936
2022-03-06,S08,A,13.0,182,0.07142857142857142
2022-03-06,S01,C,13.0,134,0.09701492537313433
2022-03-06,S05,A,12.0,143,0.08391608391608392
2022-03-06,S01,A,12.0,148,0.08108108108108109
2022-03-06,S03,A,12.0,137,0.08759124087591241
2022-03-06,S10,B,12.0,180,0.06666666666666667
2022-03-06,S02,C,11.0,146,0.07534246575342465
2022-03-06,S05,B,11.0,165,0.06666666666666667
2022-03-06,S08,B,11.0,187,0.058823529411764705
2022-03-06,S06,A,10.0,148,0.06756756756756757
2022-03-06,S10,C,10.0,143,0.06993006993006994
2022-03-06,S09,C,9.0,193,0.046632124352331605
2022-03-07,S04,C,30.0,235,0.1276595744680851
2022-03-07,S02,A,24.0,206,0.11650485436893204
2022-03-07,S09,C,22.0,194,0.1134020618556701
2022-03-07,S06,C,22.0,225,0.09777777777777778
2022-03-07,S04,A,20.0,199,0.10050251256281408
2022-03-07,S07,A,20.0,177,0.11299435028248588
2022-03-07,S03,B,19.0,194,0.0979381443298969
2022-03-07,S09,B,19.0,181,0.10497237569060773
2022-03-07,S01,A,19.0,184,0.10326086956521739
2022-03-07,S03,C,18.0,208,0.08653846153846154
2022-03-07,S05,A,18.0,191,0.09424083769633508
2022-03-07,S06,B,17.0,236,0.07203389830508475
2022-03-07,S07,C,16.0,178,0.0898876404494382
2022-03-07,S01,B,16.0,150,0.10666666666666667
2022-03-07,S08,C,16.0,206,0.07766990291262135
2022-03-07,S04,B,15.0,201,0.07462686567164178
2022-03-07,S02,C,14.0,218,0.06422018348623854
2022-03-07,S10,B,14.0,175,0.08
2022-03-07,S06,A,14.0,218,0.06422018348623854
2022-03-07,S02,B,13.0,179,0.07262569832402235
2022-03-07,S01,C,13.0,192,0.06770833333333333
2022-03-07,S05,B,12.0,193,0.06217616580310881
2022-03-07,S10,A,12.0,156,0.07692307692307693
2022-03-07,S10,C,11.0,148,0.07432432432432433
2022-03-07,S08,A,9.0,174,0.05172413793103448
2022-03-07,S08,B,9.0,185,0.04864864864864865
2022-03-07,S05,C,8.0,227,0.03524229074889868
2022-03-07,S07,B,8.0,159,0.050314465408805034
2022-03-07,S09,A,8.0,164,0.04878048780487805
2022-03-07,S03,A,7.0,162,0.043209876543209874
2022-03-08,S02,B,21.0,229,0.09170305676855896
2022-03-08,S03,A,21.0,225,0.09333333333333334
2022-03-08,S08,A,21.0,206,0.10194174757281553
2022-03-08,S07,C,21.0,161,0.13043478260869565
2022-03-08,S01,A,20.0,178,0.11235955056179775
2022-03-08,S02,C,20.0,228,0.08771929824561403
2022-03-08,S04,A,19.0,197,0.09644670050761421
2022-03-08,S06,A,18.0,196,0.09183673469387756
2022-03-08,S01,B,18.0,168,0.10714285714285714
2022-03-08,S05,C,17.0,175,0.09714285714285714
2022-03-08,S02,A,17.0,210,0.08095238095238096
2022-03-08,S05,A,17.0,162,0.10493827160493827
2022-03-08,S07,A,16.0,186,0.08602150537634409
2022-03-08,S10,C,15.0,166,0.09036144578313253
2022-03-08,S09,B,15.0,203,0.07389162561576355
2022-03-08,S09,C,14.0,158,0.08860759493670886
2022-03-08,S07,B,13.0,160,0.08125
2022-03-08,S03,C,13.0,219,0.0593607305936073
2022-03-08,S01,C,13.0,190,0.06842105263157895
2022-03-08,S03,B,13.0,174,0.07471264367816093
2022-03-08,S05,B,12.0,171,0.07017543859649122
2022-03-08,S09,A,12.0,163,0.0736196319018405
2022-03-08,S06,C,12.0,170,0.07058823529411765
2022-03-08,S10,A,12.0,207,0.057971014492753624
2022-03-08,S10,B,11.0,164,0.06707317073170732
2022-03-08,S04,C,11.0,168,0.06547619047619048
2022-03-08,S06,B,10.0,142,0.07042253521126761
2022-03-08,S08,C,10.0,149,0.06711409395973154
2022-03-08,S04,B,9.0,152,0.05921052631578947
2022-03-08,S08,B,8.0,163,0.049079754601226995
2022-03-09,S05,C,21.0,194,0.10824742268041238
2022-03-09,S01,A,20.0,170,0.11764705882352941
2022-03-09,S02,A,19.0,174,0.10919540229885058
2022-03-09,S02,B,19.0,148,0.12837837837837837
2022-03-09,S09,B,18.0,166,0.10843373493975904
2022-03-09,S01,C,18.0,174,0.10344827586206896
2022-03-09,S03,A,17.0,183,0.09289617486338798
2022-03-09,S06,A,16.0,184,0.08695652173913043
2022-03-09,S07,A,16.0,149,0.10738255033557047
2022-03-09,S03,C,15.0,155,0.0967741935483871
2022-03-09,S08,B,15.0,151,0.09933774834437085
2022-03-09,S08,C,15.0,155,0.0967741935483871
2022-03-09,S10,A,14.0,182,0.07692307692307693
2022-03-09,S04,A,14.0,142,0.09859154929577464
2022-03-09,S05,B,14.0,143,0.0979020979020979
2022-03-09,S05,A,14.0,163,0.08588957055214724
2022-03-09,S10,C,14.0,183,0.07650273224043716
2022-03-09,S02,C,13.0,192,0.06770833333333333
2022-03-09,S04,B,13.0,178,0.07303370786516854
2022-03-09,S09,A,13.0,178,0.07303370786516854
2022-03-09,S10,B,13.0,167,0.07784431137724551
2022-03-09,S07,B,12.0,165,0.07272727272727272
2022-03-09,S04,C,12.0,181,0.06629834254143646
2022-03-09,S07,C,12.0,149,0.08053691275167785
2022-03-09,S09,C,12.0,148,0.08108108108108109
2022-03-09,S06,B,12.0,159,0.07547169811320754
2022-03-09,S03,B,12.0,197,0.06091370558375635
2022-03-09,S01,B,12.0,183,0.06557377049180328
2022-03-09,S06,C,11.0,170,0.06470588235294118
2022-03-09,S08,A,11.0,161,0.06832298136645963
2022-03-10,S08,B,20.0,179,0.11173184357541899
2022-03-10,S10,A,19.0,181,0.10497237569060773
2022-03-10,S02,A,18.0,218,0.08256880733944955
2022-03-10,S10,C,18.0,195,0.09230769230769231
2022-03-10,S02,C,18.0,183,0.09836065573770492
2022-03-10,S02,B,17.0,161,0.10559006211180125
2022-03-10,S08,C,16.0,160,0.1
2022-03-10,S05,C,16.0,199,0.08040201005025126
2022-03-10,S08,A,16.0,184,0.08695652173913043
2022-03-10,S07,A,16.0,179,0.0893854748603352
2022-03-10,S06,B,15.0,154,0.09740259740259741
2022-03-10,S10,B,15.0,162,0.09259259259259259
2022-03-10,S06,C,15.0,164,0.09146341463414634
2022-03-10,S01,A,14.0,172,0.08139534883720931
2022-03-10,S05,B,14.0,203,0.06896551724137931
2022-03-10,S03,C,14.0,173,0.08092485549132948
2022-03-10,S05,A,14.0,162,0.08641975308641975
2022-03-10,S03,A,14.0,160,0.0875
2022-03-10,S07,B,13.0,196,0.0663265306122449
2022-03-10,S03,B,13.0,166,0.0783132530120482
2022-03-10,S04,A,13.0,178,0.07303370786516854
2022-03-10,S01,C,13.0,214,0.06074766355140187
2022-03-10,S09,B,12.0,149,0.08053691275167785
2022-03-10,S04,B,12.0,174,0.06896551724137931
2022-03-10,S09,C,11.0,160,0.06875
2022-03-10,S07,C,10.0,196,0.05102040816326531
2022-03-10,S09,A,9.0,159,0.05660377358490566
2022-03-10,S01,B,9.0,168,0.05357142857142857
2022-03-10,S06,A,9.0,160,0.05625
2022-03-10,S04,C,7.0,186,0.03763440860215054
2022-03-11,S01,C,23.0,202,0.11386138613861387
2022-03-11,S08,A,21.0,200,0.105
2022-03-11,S07,A,19.0,196,0.09693877551020408
2022-03-11,S03,B,19.0,191,0.09947643979057591
2022-03-11,S02,A,18.0,184,0.09782608695652174
2022-03-11,S08,B,18.0,205,0.08780487804878048
2022-03-11,S03,C,17.0,204,0.08333333333333333
2022-03-11,S01,B,17.0,191,0.08900523560209424
2022-03-11,S02,C,16.0,191,0.08376963350785341
2022-03-11,S04,A,16.0,183,0.08743169398907104
2022-03-11,S02,B,15.0,178,0.08426966292134831
2022-03-11,S01,A,15.0,159,0.09433962264150944
2022-03-11,S07,B,15.0,199,0.07537688442211055
2022-03-11,S06,C,15.0,187,0.08021390374331551
2022-03-11,S05,B,13.0,171,0.07602339181286549
